epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.9474998712539673,0.9009456038475037,0.3353330194950104,669.0,169.0,2.84834623336792,0.9163366556167603,0.7345238327980042,5771.0,1851.0,0.0,0.9377557039260864,0.8769503831863403,0.33237192034721375,532.0,509.0,0.708098828792572,0.8218411207199097,0.8152777552604675,5071.0,2348.0
1,0.0,0.9874395728111267,0.9703309535980225,0.17173603177070618,74.0,177.0,0.28485307097435,0.9325200319290161,0.970634937286377,5763.0,2446.0,0.0,0.9313637018203735,0.8591016530990601,0.36289647221565247,678.0,514.0,0.39308586716651917,0.8107510805130005,0.7645833492279053,5066.0,2202.0
2,0.0,0.9922871589660645,0.9708037972450256,0.1330437958240509,46.0,201.0,0.1446145921945572,0.9248598217964172,0.9817460179328918,5739.0,2474.0,0.0,0.9119051098823547,0.8791962265968323,0.36407729983329773,530.0,492.0,0.38630980253219604,0.8268824815750122,0.8159722089767456,5088.0,2350.0
