epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.9345400929450989,0.8682032823562622,0.3824441730976105,836.0,279.0,2.953099489212036,0.8380731344223022,0.6333333253860474,5901.0,1444.0,0.0,0.8906994462013245,0.8715130090713501,0.38595497608184814,546.0,541.0,0.7525980472564697,0.8263242244720459,0.824999988079071,4799.0,2574.0
1,0.0,0.9859305620193481,0.9598108530044556,0.21849924325942993,79.0,261.0,0.32970139384269714,0.8939886093139648,0.965350866317749,5919.0,2201.0,0.0,0.9230577349662781,0.8793144226074219,0.3451443016529083,712.0,309.0,0.37457025051116943,0.886271595954895,0.771794855594635,5031.0,2408.0
2,0.0,0.9915677309036255,0.9715129733085632,0.15430018305778503,36.0,205.0,0.16807429492473602,0.9162923693656921,0.9842105507850647,5975.0,2244.0,0.0,0.8677529692649841,0.8589834570884705,0.40362101793289185,874.0,319.0,0.4244759976863861,0.8756335377693176,0.7198718190193176,5021.0,2246.0
