epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.8841078281402588,0.7958629131317139,0.5019679665565491,1422.0,305.0,2.8790671825408936,0.814363956451416,0.4847826063632965,5395.0,1338.0,0.0,0.9196276068687439,0.8627659678459167,0.44477739930152893,519.0,642.0,0.7792938351631165,0.7862138152122498,0.8197916746139526,4938.0,2361.0
1,0.0,0.9823601245880127,0.9510638117790222,0.2810803949832916,98.0,316.0,0.3847477436065674,0.893888533115387,0.9644927382469177,5384.0,2662.0,0.0,0.9196730256080627,0.8459810614585876,0.41831478476524353,513.0,790.0,0.4476630985736847,0.7497624158859253,0.8218749761581421,4790.0,2367.0
2,0.0,0.9861031770706177,0.9643025994300842,0.1874856799840927,79.0,223.0,0.20189443230628967,0.9232093691825867,0.9713768362998962,5477.0,2681.0,0.0,0.8591358661651611,0.8595744967460632,0.4104708135128021,419.0,769.0,0.4388996958732605,0.7619194984436035,0.8545138835906982,4811.0,2461.0
