epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.7678121328353882,0.7239952683448792,0.557588517665863,1752.0,583.0,3.2147746086120605,0.7011789083480835,0.4384615421295166,4757.0,1368.0,0.0,0.9612551331520081,0.9271867871284485,0.3594706356525421,157.0,459.0,0.7764227390289307,0.8373494148254395,0.9376984238624573,5481.0,2363.0
1,0.0,0.9807579517364502,0.9473995566368103,0.2427171915769577,130.0,315.0,0.37523284554481506,0.9046898484230042,0.9583333134651184,5025.0,2990.0,0.0,0.9557521939277649,0.8804964423179626,0.3268320560455322,238.0,773.0,0.36171093583106995,0.7469722032546997,0.9055555462837219,5167.0,2282.0
2,0.0,0.9918566942214966,0.9724586009979248,0.13726934790611267,36.0,197.0,0.1538974642753601,0.939957320690155,0.9884615540504456,5143.0,3084.0,0.0,0.916165828704834,0.8664302825927734,0.39283156394958496,269.0,861.0,0.41249707341194153,0.7233290672302246,0.8932539820671082,5079.0,2251.0
