epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.8909302949905396,0.839243471622467,0.45950451493263245,1225.0,135.0,2.9355976581573486,0.924580991268158,0.5746527910232544,5445.0,1655.0,0.0,0.9391160011291504,0.8459810614585876,0.4369299113750458,161.0,1142.0,0.8178050518035889,0.6498006582260132,0.9293859601020813,5038.0,2119.0
1,0.0,0.9831716418266296,0.965484619140625,0.22240006923675537,96.0,196.0,0.3309805989265442,0.9342281818389893,0.9666666388511658,5384.0,2784.0,0.0,0.9458821415901184,0.8790780305862427,0.3730805814266205,141.0,882.0,0.4022488296031952,0.7080436944961548,0.9381579160690308,5298.0,2139.0
2,0.0,0.9913231134414673,0.9690307378768921,0.15921872854232788,54.0,208.0,0.17016422748565674,0.9314436316490173,0.981249988079071,5372.0,2826.0,0.0,0.969184935092926,0.8924350142478943,0.31609436869621277,154.0,756.0,0.33878815174102783,0.7376821637153625,0.9324561357498169,5424.0,2126.0
