epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.944191575050354,0.8477541208267212,0.4302256107330322,1184.0,104.0,2.9265403747558594,0.9277777671813965,0.5301587581634521,5836.0,1336.0,0.0,0.9785679578781128,0.9400709271430969,0.3109305500984192,306.0,201.0,0.6720069050788879,0.9305699467658997,0.8980000019073486,5259.0,2694.0
1,0.0,0.9867146015167236,0.9670212864875793,0.22611038386821747,85.0,194.0,0.32914623618125916,0.9262076616287231,0.966269850730896,5746.0,2435.0,0.0,0.9726260900497437,0.9102836847305298,0.27500224113464355,540.0,219.0,0.29901978373527527,0.9182530641555786,0.8199999928474426,5241.0,2460.0
2,0.0,0.9913418889045715,0.9713947772979736,0.15848833322525024,54.0,188.0,0.17147229611873627,0.9291635155677795,0.9785714149475098,5752.0,2466.0,0.0,0.9540534019470215,0.8830969333648682,0.3264198303222656,668.0,321.0,0.34926456212997437,0.8790048956871033,0.7773333191871643,5139.0,2332.0
