epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.8917548656463623,0.8050827383995056,0.5061784386634827,1418.0,231.0,2.888618230819702,0.9042685627937317,0.6061111092567444,4629.0,2182.0,0.0,0.9343962669372559,0.8587470650672913,0.4268224835395813,257.0,938.0,0.7655155658721924,0.7069665789604187,0.8980158567428589,5002.0,2263.0
1,0.0,0.9777764678001404,0.9560283422470093,0.2416735291481018,119.0,253.0,0.3405931890010834,0.9322442412376404,0.9669444561004639,4607.0,3481.0,0.0,0.9521739482879639,0.8855791687965393,0.3362337648868561,251.0,717.0,0.36971315741539,0.7598794102668762,0.9003968238830566,5223.0,2269.0
2,0.0,0.9873276948928833,0.9667848944664001,0.16070479154586792,60.0,221.0,0.17996469140052795,0.941239058971405,0.9833333492279053,4639.0,3540.0,0.0,0.9440506100654602,0.8644208312034607,0.35639050602912903,189.0,958.0,0.37941205501556396,0.7087260484695435,0.925000011920929,4982.0,2331.0
